Unnamed: 0,id,free_text,CLEAN,OFFENSIVE,HATE,label_id
355,test_vhwmghtuvk,""" lão mike tyson lên võ_đài kiếm tiền đéo như thương tín xứ vịt cào mặt xin tiền """,0.0,1.0,0.0,1.0
356,test_odyalblmpm,""" tính ra thằng jake cũng kính_lão đắc thọ nó kiếm được nhiều hơn nhưng kiếm cách chia đều cho mike đọc tóm_tắt trận_đấu có vẻ jake paul chưa bung hết_sức nếu nó bung hết_sức có khi hiệp mike bị hạ """,1.0,0.0,0.0,0.0
357,test_upnhqqtfqu,""" thôi đời anh mai cũng long_đong lận_đận rồi hy_vọng anh có khoản giắt lưng dưỡng già """,1.0,0.0,0.0,0.0
358,test_khzsfzsmxq,""" thế đéo nào có ô chửi cụ mai như thương tín """,0.0,1.0,0.0,1.0
359,test_bfjypdrkvz,""" vl thằng ngu đó nó so_sánh """,0.0,0.0,1.0,2.0
360,test_xpdqliknog,""" giống như wwe mà phiên_bản boxing_vậy ông lên diễn tí rùi lấy tiền ăn_chơi tiếp mike mới hôm nào lên báo_nói là tr trong tk thui mà """,1.0,0.0,0.0,0.0
361,test_bdqtedvbdg,""" các vozer cứ chê mục_đích cuộc giao_lưu này đã quá rõ kể từ khi nó bắt_đầu đó là tiền mọi người bỏ tiền ra xem như xem wwe thôi mà kịch_bản cốt_truyện diễn xuấtnhư bộ phim thôi quan_trọng gì đánh_đấm nữa trước khi đấm bên kiểu gì chả thỏa_thuận yêu_cầu paul nhẹ_tay và cầm_chừng cho cụ thép còn thở ko knock out kẻo mất hết sĩ_diện tiếc là đạo_diễn ko cho vài tình_tiết cao_trào trong trận_đấu làm điểm nhấn nên hơi nhạt nhòa """,1.0,0.0,0.0,0.0
362,test_bocptihnpm,""" dù thắng thua cũng đút_túi ngàn tỏi """,1.0,0.0,0.0,0.0
363,test_rxzzadrymz,""" cái món boxing này chả hiểu sao tiền thưởng nhiều vkl trận gì thằng mayweather lúc trước cũng toàn chạy chạy tầm xàm ba láp mà cũng được mấy trăm củ """,0.0,1.0,0.0,1.0
364,test_ehnklsdcuu,""" hai thằng diễn với nhau bỏ_túi mấy chục triệu biden """,1.0,0.0,0.0,0.0
365,test_enxigdjbvz,""" đấm nhau với lão u thì chả sao sao mike quẩy được hẳn hiệp tức_là vẫn khỏe vl đấy chứ """,0.0,1.0,0.0,1.0
366,test_hjnxochtwi,""" có bao_nhiêu phim dự giải để gạt lựa ra top nhỉ btc phải ngồi xem hết các phim hay dựa vào đâu để chọn top vậy các bác """,1.0,0.0,0.0,0.0
367,test_xstjdibkmo,""" mặt_dày lắm mới đem con này đi tranh giải thấy cái poster thôi là đội_tuyển_chọn quăng sọt rồi """,1.0,0.0,0.0,0.0
368,test_srynuatpmt,""" chê phim này giờ còn dc chuyển khẩu qua cali ko các thím chưa xem mà có lướt khúc cầm bom càng bay lên là thấy hài_cốt rồ """,1.0,0.0,0.0,0.0
369,test_nujyczdbqt,""" quả phim rác còn thua đám sinh_viên làm mà tưởng siêu phẩm à thà vác phim thằng hề khóc đi dự còn đỡ hơn đấy dù vẫn rác """,1.0,0.0,0.0,0.0
370,test_cywwuphjrl,""" phim việt mà có bất_kì giải oscar nào thì đúng mạt_vận nền điện_ảnh """,1.0,0.0,0.0,0.0
371,test_udsjxegnnb,""" mỗi người mỗi gu làm phim rác như đào vẫn có người xem nên vẫn cứ làm đó """,1.0,0.0,0.0,0.0
372,test_dagiwrfuqk,""" phim đúng dở nhưng chê thì bảo là baque chịu chả hiểu nổi """,1.0,0.0,0.0,0.0
373,test_dzoblwguxz,""" chúng_ta ưu_việt hơn chúng_nó sao phải để chúng_nó đánh gia ta đc ta phải đánh_giá lại chúng_nó cấm phim chúng_nó chiếu trên đất ta mới_phải """,1.0,0.0,0.0,0.0
374,test_duznwxxdim,""" mặc áo_dài cầm ba càng hô to its đào phở time rồi bay vào xe_tăng như thật tao cũng lạy thằng đạo_diễn nào nghĩ ra được cảnh này """,1.0,0.0,0.0,0.0
375,test_xihxfuabmm,""" này là rớt vòng gửi xe vòng này bao_nhiêu phim thi cũng được trước khi vào được vòng danh_sách phim đề_cử thôi mà lều báo giật tít như kiểu bám_trụ tới tốp bác vòng phim còn rút tiếp mới chính_thức danh_sách đề_cử phim quốc_tế hay nhất """,1.0,0.0,0.0,0.0
376,test_wilkhkwouq,""" phim như cc """,0.0,1.0,0.0,1.0
377,test_nvutzvhuef,""" giật cái tít nghe ác_chiến thật chứ trượt top """,1.0,0.0,0.0,0.0
378,test_geatpgynua,""" kiểu có cả trăm phim nó chọn bộ vào vòng sau ko có con đào này xong lên cái tít trượt top hả dù về nghĩa thì cũng k phải sai """,1.0,0.0,0.0,0.0
379,test_qfegvjzalf,""" bố cái phim rác sóc lọ tinh_thần nghệ ngão mà cứ tưởng siêu phẩm """,1.0,0.0,0.0,0.0
380,test_jqzclkutsx,""" chuyện hiển_nhiên mà cũng thành bài báo lãng_phí tài_nguyên mạng """,1.0,0.0,0.0,0.0
381,test_ufbuzdpqpl,""" t có xem đc đoạn trên tiktok do ng xem leak ra cảm_thấy mạch phim cứ bị gãy thế_nào ý các cảnh hơi vụn vội như kiểu cố nhồi_nhét nhiều câu_chuyện vào tình_tiết đặc_biệt ghét cảnh kết_hôn theo kiểu công giáo có_lẽ thứ ổn nhất ở phim này là giá_trị lịch_sử """,1.0,0.0,0.0,0.0
382,test_iekqnlizpy,""" trượt giải gì trượt oscar nghe oai vcl mấy fen """,0.0,1.0,0.0,1.0
383,test_vqpcckdant,""" có một cái chuyện nữa là tôi không hiểu lắm mỗi lần nói về mấy phim chiến_tranh bọn nó sẽ có một cái văn là phim nước_ngoài làm về chiến_tranh sẽ là nhân_vật chính_tả xung_hữu đột nhưng phim vn lột_tả khốc_liệt của chiến_tranh chả lẽ nó không coi mấy bộ như band of brothers the pacific hay đức thì có generation war hàn thì có taegukgi mà đó là những phim nó đã làm được từ cách đây năm rồi """,1.0,0.0,0.0,0.0
384,test_mgonutofyv,""" mặt_dày thật hoặc thần_kinh có vấn_đề mới gửi phim này đi tranh giải """,1.0,0.0,0.0,0.0
385,test_wryjsvllzx,""" oscar này là bên mỹ nó mời cục điện_ảnh gửi phim nghĩa_là có quốc_gia thì tối_đa là phim thôi con_số gửi đi ít rất nhiêù tôi nghĩ khoảng phim thôi nó khác_biệt với cannes hay venice cứ có phim thì gửi tính ra tỉ_lệ chọi của nó thấp hơn nhiều """,1.0,0.0,0.0,0.0
386,test_wgrmagitvm,""" đợt đó unfriend em cô_giáo trẻ đang tính cua trên fb vì nó pr cái phim củ lồn này gái miền trong ra tít hn học sư_phạm đỏ vcl """,0.0,1.0,0.0,1.0
387,test_midgfdsbik,""" bi_kịch của cái phim này chính là nó ra_mắt cùng thời_điểm với phim mai của thằng lệ tổ là lúc đó thì cư_dân mạng đang anti lệ tổ lắm thế_là cái phim đào phở piano này được tung_hô được seed cực mạnh suốt hơn tháng trời lên fb lướt một_tí là thấy một bài viết ca_ngợi review cảm_nghĩ nồng_nàn lòng yêu nước tôi cũng không rõ ở trên chi bao_nhiêu tiền để seed cái phim này chứ tự_thân fan cuồng bodo thì cũng đéo thể_nào mạnh đến khó tin như đợt ấy """,1.0,0.0,0.0,0.0
388,test_ldafclsagy,""" nhớ có quả ảnh xếp_hàng gửi xe đi làm ở rạp chiếu quốc_gia mà chúng_nó bảo là sáng thứ dân nghỉ làm đi xem phim """,1.0,0.0,0.0,0.0
389,test_qnegnnhbrs,""" damn chưa bao_giờ chủ_nghĩa dân_tộc nó trở_nên bệnh_hoạn tới mức này """,1.0,0.0,0.0,0.0
390,test_lwwmqrtqxn,""" phim thì như cl mà đòi tranh giải oscar """,0.0,1.0,0.0,1.0
391,test_bmbljqrehw,""" thay_vì bị loại ngay vòng đầu_tiên thì đổi thành trượt top nghe sang hơn hẳn """,1.0,0.0,0.0,0.0
392,test_bcniuqxmyu,""" công_nhận best pic oppenheimer vừa_rồi woke vl nghĩ sao mà cho oppenheimer thầm yêu einsten lại còn recast truman da đen nữa chứ coi rợn cả người đề_nghị tẩy_chay oscar """,0.0,1.0,0.0,1.0
393,test_tjtjsonexp,""" tại phim mai của thằng thành nổi quá làm đám bò ko chịu đc phải mang đào ra đối_trọng chứ phim ăn_tiền kinh_phí của mấy thầy mà chúng_nó lôi ra khen làm giờ phải mặt_dày vác đi thi các thầy có cần chúng_nó xem đâu làm phim cũng có phải để chiếu rạp đâu """,1.0,0.0,0.0,0.0
394,test_ycsmhtpxrz,""" tưởng gì mà tưởng lũ nó biết phim hay dở đéo gì đâu chỉ biết phim mang phong_trào cách cmn mạng cộng cmn sản đuổi pháp đánh mỹ tưng_bừng là đem đi thôi """,0.0,1.0,0.0,1.0
395,test_tkwbusxxut,""" phim này mà chiếu éo phải đợt mai chắn chắn nằm top phim éo bán nổi vé """,1.0,0.0,0.0,0.0
396,test_yolfzidzny,""" có khi còn ko được thống_kê vì nhớ là lúc đầu nó chiếu chỉ ở rạp quốc_gia mà rạp đó thì hệ_thống vé nó đâu có thống_kê """,,,,
397,test_cqjlxvgpgk,""" vấn_đề là phim này làm ko phải để kinh_doanh mà các thầy làm do nhiệm_vụ chính_trị nên các thầy ko cần bán vé thậm_chí ko đc bán xui rủi tụi bò cứ vin vào chữ đào phở rồi thằng thành lại chơi đặt tên kiểu tây là mai mới chết """,1.0,0.0,0.0,0.0
398,test_buffcesjnk,""" phí vậy anh mấy thể_loại đú_đởn phong_trào thế này giả_vờ lắng_nghe chiều nó tý là dùi được ngay thấy nó ngu quá thì xhct thôi sao phải xoắn """,0.0,1.0,0.0,1.0
399,test_gkazlfbkic,""" làm_ơn trừ tôi ra nhe tôi chưa bao_giờ kêu_gào đòi thêm suất chiếu_phim này nha thậm_chí lúc phim đó chiếu còn chẳng care nữa là """,1.0,0.0,0.0,0.0
400,test_nevcxhbexw,""" giống kiểu con tao học ngu nhưng cứ nộp hồ_sơ thi đại_học là y dược ngoại_thương xong nếu trượt thì vẫn tự_hào là trượt trường top """,0.0,1.0,0.0,1.0
401,test_zfqmcguvfv,""" nó nằm ở não trạng mã gen cmnr """,0.0,1.0,0.0,1.0
402,test_frylknnjea,""" thế phim nào sáng cửa oscar thế mấy chú """,1.0,0.0,0.0,0.0
403,test_pjnsdjwxgr,""" nó nghĩ thế_là đúng rồi còn gi """,1.0,0.0,0.0,0.0
404,test_ebohylzazk,""" à giờ em mới biết hạng_mục phim quốc_tế hay nhất giới_hạn theo quốc_gia còn hạng_mục phim hay nhất oscar vẫn là có phim hợp_lệ thì gửi tranh giải """,1.0,0.0,0.0,0.0
405,test_qoqaktlbgs,""" tôi cũng cùng suy_nghĩ như a a trên quá non loại này vừa dùi vừa bắt nhạc việt_nam quê_hương ta đẹp lắm mặc lửa khói dày xéo tháng năm là nó lên đỉnh liên_tục khỏi sợ bị chê ysl """,1.0,0.0,0.0,0.0
406,test_tcpqyrwifw,""" phim này hype tí thôi chứ xem rồi nó rời_rạc vcl ra ấy phim cúng cụ đem tranh oscar mấy lão trong viện hàn_lâm chả cười cho """,0.0,1.0,0.0,1.0
407,test_ghgeasqjgp,""" ủa là dám mang đi tham_dự luôn á hả """,1.0,0.0,0.0,0.0
408,test_uurpgcnlgy,""" hết bài rồi cứ thỉnh_thoảng tìm tính_năng cũ_rích của android rồi són vào phiên_bản ios mới """,1.0,0.0,0.0,0.0
409,test_qtklcyhzft,""" định_nghĩa lại tác vụ báo thời_gian sạc đầy pin """,1.0,0.0,0.0,0.0
410,test_iyqzstprve,""" cười ỉa """,1.0,0.0,0.0,0.0
411,test_ysucivomrt,""" lại cóp mấy cái cũ_rích của android à """,1.0,0.0,0.0,0.0
412,test_wvckobcnjk,""" dcm ngày_xưa t phải dùng shortcuts để tính tgian đầy pin """,0.0,1.0,0.0,1.0
413,test_uobnzvkqxk,""" nhiều khi con iphone nó thiếu những cái tính_năng mà tôi nghĩ là điện_thoại nào nó cũng có rồi ấy do ít xài nên mỗi lần báo_chí_cập nhập là bản update này có xxx gì đó là tôi mới biết hoá_ra trước giờ nó chưa có """,1.0,0.0,0.0,0.0
414,test_zgamrapuof,""" xài máy của sam có cái bệnh rất hay_là đúng ngày đúng tháng đúng năm năm là cái màn_hình không kẻ màu cũng đổi màuhoặc bể mực tệ nhất là mở không lên màn có cái tablet chỉ để ở nhà coi đô rê mon chẳng rơi vỡ chẳng mang đi đâu cũng bị kể từ cái đó hư là giọt nước tràn ly nghỉ chơi sam luôn đến giờ """,1.0,0.0,0.0,0.0
415,test_qatmkfwxii,""" ủa ph đầy thì cần gì báo """,1.0,0.0,0.0,0.0
416,test_etbxmkkfhj,""" nội_dung càng mất não càng dễ lên xu_hướng kk """,1.0,0.0,0.0,0.0
417,test_mcldaqcedy,""" ngu_ngơ bị lừa nên bịa ra mấy cái chuyện vậy để lấp_liếm """,0.0,1.0,0.0,1.0
418,test_epsnweeziw,""" ko sao ăn_nói_khó hiểu vụng_về chút người_ta lại hiểu nhầm là người thật_thà hiền_lành là nhân_tài """,1.0,0.0,0.0,0.0
419,test_emqdazyhpl,""" đến cái loại tây dùng google dịch còn lừa được cả tỷ của mấy bà heo nái thì mấy mánh này còn thơm chán """,1.0,0.0,0.0,0.0
420,test_gocldckkaz,""" cá_nhân không bao_giờ cho tây nha việt mình bỏ công bỏ sức tiền của ra_hóa trang tàn_tật còn ko cho thằng tây lông ko đầu_tư gì vác mỗi cái bìa cạc tông """,1.0,0.0,0.0,0.0
421,test_bajwxykzak,""" mấy em tóc vàng về bus tôi thì tôi cho tiền đi chơi tiếp ko thì cút """,1.0,0.0,0.0,0.0
422,test_jutqbtajzr,""" nhét chữ vào mồm à """,1.0,0.0,0.0,0.0
423,test_frteykinkm,""" thằng này nó đi du_lịch trông còn khổ hơn người bản_địa nữa """,1.0,0.0,0.0,0.0
424,test_vnpndnsjkl,""" đi chơi mà không có tiền thì nghỉ chứ ăn_xin muốn có tiền thì vác sức ra đi làm_thuê mất giấy_tờ thì lên đại_sứ_quán còn không thì next khôn như chó """,1.0,0.0,0.0,0.0
425,test_opvdvnsouf,""" kệ nó dân việt còn làm sml mới có_ăn đâu dư ra mà bố_thí tụi nó chắc tưởng dân việt kiểu ngày_xưa hiếu_khách thấy tội_nghiệp nên cho ai dè lầm cmnr """,0.0,1.0,0.0,1.0
426,test_efiuggskkv,""" súc_vật nợ tiền hàng xong đổ cho nghẽn mạng không chuyển_khoản được dm trầy bửa là đéo được đâu con chó ạ """,0.0,0.0,1.0,2.0
427,test_msononddjl,""" đợi xem có ai đòi thì trả tết rồi đừng để người_ta đòi đầu năm """,1.0,0.0,0.0,0.0
428,test_ftvxgrlqlz,""" có ngày đi tù đấy nhiều người bị thế này rồi """,1.0,0.0,0.0,0.0
429,test_qrhcnynoqw,""" mình có không trả hay dùng đâu vcb mình cũng chỉ để nạp momo thôi vấn_đề là thấy phiền vì vụ đòi tiền tết thôi """,1.0,0.0,0.0,0.0
430,test_alsvlfajiq,""" kệ bỏ đó ông can tới tận nhà thì trả """,1.0,0.0,0.0,0.0
431,test_gggwxvcwdy,""" cuối năm có m rơi vào đầu ko tiêu đưa đây mình tiêu hộ cho """,1.0,0.0,0.0,0.0
432,test_kqxxmlkkhx,""" bank gửi thông_báo thì làm_việc ko thì cứ kệ để yên đó """,1.0,0.0,0.0,0.0
433,test_xvhsxejhkk,""" thằng ngu bank nhầm báo lên bank rồi bank nó tự làm mấy việc ko đâu vào đâu_đấy thật_ra bank nó xem đây là những việc rủi_ro ko đâu vào đâu vì tốn tài_nguyên cty mà ko có lợi_nhuận """,0.0,0.0,1.0,2.0
434,test_opsjfcbxgp,""" ước gì có người chuyển nhầm cho mình tỷ """,1.0,0.0,0.0,0.0
435,test_yzfqzphpik,""" đã thất_nghiệp thì còn sợ cái éo gì nữa bảo chúng_nó chuyển lại tiền k thì t đăng lên trước """,1.0,0.0,0.0,0.0
436,test_jvdxjnlzbf,""" hàng_họ xịn xò thì khác gì quảng_cáo cứ xin thông_tin ck rồi bẩu nó là thích thì sẽ bật lại thành tống_tiền thoai """,1.0,0.0,0.0,0.0
437,test_sxniabekzp,""" bảo chúng_nó chúng mài đăng hộ bố mài cái """,1.0,0.0,0.0,0.0
438,test_prswtojddr,""" ngoo vkl bảo nó up đi đảm_bảo đéo ai thèm xem đâu mà """,0.0,1.0,0.0,1.0
439,test_bfadldomth,""" ko sao đâu bạn giờ ảnh video cứ đổ_thừa cho ai là xong """,1.0,0.0,0.0,0.0
440,test_nisznxrthn,""" tôi mà thế tôi thích v xong ai cũng biết mình cung khủ dự là thớt cm """,1.0,0.0,0.0,0.0
441,test_tftijehsvg,""" bác cứ kệ thôi còn riêng chúng_nó tống_tiền không được thì cũng thôi đi kiếm kèo khác chứ rảnh đâu ngồi phốt bác lên """,1.0,0.0,0.0,0.0
442,test_uvlulcmpsm,""" đáng nhẽ ra khi biết chúng_nó định đăng video lên thì ko rep nó luôn ko nghe đt số lạ ko nhắn_tin với số lạ kệ mẹ chúng_nó nói_chung là ko liên_lạc gì hết càng để_ý chúng_nó sẽ biết mình càng quan_tâm mà câu tiền còn đéo để_ý đéo cho chúng_nó có cơ_hội tiếp_cận thì chúng_nó cũng đéo rảnh mà đi phá """,0.0,1.0,0.0,1.0
443,test_uxrvecxnwy,""" mà lần sau đầu_óc cũng bớt ngu đi đm lên video thủ_dâm với người lạ còn đéo biết dấu cái mặt đi đéo hiểu đầu_óc để đi đâu """,0.0,1.0,0.0,1.0
444,test_wwhcubbzgg,""" ui giời bọn con_gái may_ra còn có người xem con_trai sợ đếch gì """,1.0,0.0,0.0,0.0
445,test_ysxcjbmcrj,""" tụi nó ở cam chắc luôn tống_tiền có bài_bản dụ_dỗ những người có địa vịtiền mối quan_hệ làm_ăn là những người dễ trả tiền còn những người nghèo loser có cái éo gì để mất đâu """,1.0,0.0,0.0,0.0
446,test_tdzhcrkufg,""" chim to lộ clip cũng éo sợ """,1.0,0.0,0.0,0.0
447,test_tqurvevnow,""" chắc cu nhỏ mới sợ lộ lêu lêu cu nhỏ """,1.0,0.0,0.0,0.0
448,test_rzvxtfyunq,""" bảo cno là chuyển tiền cho bạn nếu ko bạn sẽ tự đăng lên fb trước """,1.0,0.0,0.0,0.0
449,test_ivoudmerbb,""" nhớ lần sau có video call thì cho thấy chym thôi """,1.0,0.0,0.0,0.0
450,test_awmmxzydjs,""" sợ đầu buồi gì bạn ơi kệ con_mẹ chúng_nó tự_tin khoe chim to luôn có cái lol gì mà phải ngại thằng đéo nào chẳng quay tay """,0.0,1.0,0.0,1.0
451,test_tehhoxaiar,""" cái_trò này bên đắc voz tuần lại có tml lên cầu_cứu kiểu này hài vcl """,0.0,1.0,0.0,1.0
452,test_oxbihfdrtk,""" đang độc_thân có ông bà_già nuôi sướng vl khuyên đi lấy vợ mang gông vào cổ à """,0.0,1.0,0.0,1.0
453,test_noxqmuusnb,""" có gây nợ ko k báo nợ thì khuyên k nghe thôi chứ k có quyền áp_đặt cuộc_sống của người khác cơ_bản a bạn cũng có đụng_chạm j đến người khác đâu mà bắt người_ta phải làm này làm nọ có tr quăn qua cửa_sổ vậy_mà làm_khó người a làm gì """,1.0,0.0,0.0,0.0
454,test_gxkaejfvwt,""" tủi thì chỉ có tự kinh_doanh or grab chứ cty nào tuyển giờ ta """,1.0,0.0,0.0,0.0
455,test_ohnhynfdiw,""" có ông bà_già nuông_chiều mới vậy éo cho tiền ăn_uống tự đi mà lo xem """,1.0,0.0,0.0,0.0
456,test_mddrfzjxag,""" cố_gắng kiếm việc kiểu gì hả anh bạn tôi x cũng đầy ông nằm nhà cả nữa năm đây tôi thì nằm vài tháng cũng chịu_khó rải cv đấy nhưng cao thì không với tới thấp thì lại không đành thị_trường lao_động đang khó_khăn nằm im thở khẽ không báo nhà là tốt rồi """,1.0,0.0,0.0,0.0
457,test_eofufhqxmf,""" coi có bị trầm_cảm ko đó """,1.0,0.0,0.0,0.0
458,test_hpwjdchiji,""" thớt này tôi phải đọc đến lần thứ rồi cứ thỉnh_thoảng lại có có ai thấy giống tôi ko """,1.0,0.0,0.0,0.0
459,test_nrssqwxris,""" đọc quen quen hình_như bạn tạo từng chia_sẻ vấn_đề này trên xam rồi thì phải """,1.0,0.0,0.0,0.0
460,test_jjloqilvpr,""" nhiều khi công_việc áp_lực quá nên giờ ổng rơi vào giai_đoạn không muốn làm gì chỉ muốn sống qua_ngày cái này thì phải để tự_lực bản_thân ổng vượt qua chỉ mong là ông anh bạn vượt qua được giai_đoạn khó_khăn này """,1.0,0.0,0.0,0.0
461,test_mmodcdblzp,""" thằng e trai vs bme súc_vật thật """,0.0,0.0,1.0,2.0
462,test_yqzuafopvf,""" giờ tôi bảo quý anh lập đi cái nick ảo đương_nhiên là giả gái trò_chuyện với nó thề non hẹn biển các kiểu bảo nó đi làm khi đã dính thì lại bảo sao nó làm hùng_hục """,1.0,0.0,0.0,0.0
463,test_bupqxarbwk,""" nghĩ lạc_quan tích_cực đôi_khi cha_mẹ có ông anh ở bên phụng_dưỡng nữa tâm_sự nữa máy đứa con_nuôi lớn rồi bay đi xa có đứa ở bên cha_mẹ cũng quý lắm rồi """,1.0,0.0,0.0,0.0
464,test_qspjqmrdbs,""" vậy khác gì nuôi heo ít_ra cũng kiếm con vợ phụ đỡ ông bà_già chứ ko biết làm gì thì bỏ tr ra mở tạp_hóa kinh_doanh cũng dc """,1.0,0.0,0.0,0.0
465,test_yaphabvpar,""" mầy nói nhiều quá ổng mới tránh_mặt nghe lải_nhải nhức cái đầu này là trầm_cảm áp_lực quá rồi mới chán ko muốn làm gì cảm_thông thì ko còn lải_nhải """,1.0,0.0,0.0,0.0
466,test_auqijuplwh,""" giờ mình cũng làm cha rồi có con rồi hiểu cảm_giác ba mẹ lúc_nào cũng chăm_lo cho nó tới cuối đời còn việc nó chăm_lo cho mình lại hay không thì tùy suy_nghĩ và đạo_đức của nó không ép_buộc nó làm theo ý mình được """,1.0,0.0,0.0,0.0
467,test_ovxmjhcgle,""" ông ấy quyết nằm thẳng rồi ổng cũng áp_lực trầm_cảm dữ lắm coi như nhà cũng chỉ tốn thêm k tiền ăn mỗi ngày thôi tôi ko bất_ngờ nếu ông này ngày nào đó tự_tử t ko lấy vợ ko xin việc đc gì nữa đâu kinh_doanh thì ko đủ năng_lực giờ chỉ có đi phụ hồ hoặc chạy grab thôi nên thôi nằm thẳng cho khỏe """,1.0,0.0,0.0,0.0
468,test_hwcpoovcgm,""" chắc anh_em từ nhỏ luôn ganh_tị không hoà_thuận với nhau à """,1.0,0.0,0.0,0.0
469,test_klrvwxoqii,""" ông anh thớt nằm thẳng rồi không trù_ẻo nhưng chỉ khi có biến_cố lớn gì trong cuộc_sống hết người chu_cấp thì ông anh thớt may_ra mới thay_đổi """,1.0,0.0,0.0,0.0
470,test_woizhzgtit,""" nó có_ăn của ông đồng nào đâu mà cay_thế đời người_ta thì người_ta tự lo ko giúp đc thì thôi ít_nhất cũng đừng ghét_bỏ """,1.0,0.0,0.0,0.0
471,test_esersiudoc,""" từ những người xung_quanh mình thấy mấy người con nhà khá_giả được nuông_chiều từ nhỏ không chịu làm thì ăn_bám bố_mẹ cả đời vẫn ko hết nhưng mấy người ko biết gì mà lấy tiền bố_mẹ đi làm_ăn thực_tế thất_bại về lại để bố_mẹ gánh thêm khoản nợ nặng hơn nữa là kéo cả nhà xuống hố lun """,1.0,0.0,0.0,0.0
472,test_mqwllmvdba,""" chắc ông anh đấy giống tôi sau giai_đoạn trầm_cảm nhẹ thì thấy ko muốn làm gì nữa """,1.0,0.0,0.0,0.0
473,test_ibyazbxlrs,""" thật_ra cũng có_thể ko làm gì là may vì bản_thân cũng éo có động_lực mà làm đâu đốt tiền thôi ông thớt ghét ảnh chứ có khi ảnh còn ghét ông thớt hơn """,1.0,0.0,0.0,0.0
474,test_qmgzknlotd,""" vl xa xong rồi lên đây than thôi chịu ông luôn """,0.0,1.0,0.0,1.0
475,test_yfhvxgwnkm,""" thì ông có khác gì cấp trên đâu cũng chỉ chạy theo thành_tích người có tâm thì dạy cho những đứa muốn học người ko có tâm thì viện lý_do này_nọ """,1.0,0.0,0.0,0.0
476,test_kzqvynvdbr,""" mấy vì nhà_đất nó rẻ vc so với thu_nhập nên chỉ cần làm và hưởng_thụ nó sướng gì đâu """,0.0,1.0,0.0,1.0
477,test_kxatqdykbx,""" con đều xấu """,1.0,0.0,0.0,0.0
478,test_nzdjpoyosw,""" người giống nhau cả ngoại_hình lẫn giọng hát lần đầu nghe bài đợi của hz còn tưởng tlinh hát cơ """,1.0,0.0,0.0,0.0
479,test_tiqwyqgyau,""" nghe mà xuất luôn đcm """,0.0,1.0,0.0,1.0
480,test_gnpslnlhpp,""" vcl vespa mà cũng bốc đầu đc à """,0.0,1.0,0.0,1.0
481,test_iurpwsivxd,""" bốc đc tốt luôn ấy chứ """,1.0,0.0,0.0,0.0
482,test_xatbinamdn,""" bốc thẳng lên bàn_thờ thì đẹp """,1.0,0.0,0.0,0.0
483,test_dodbolnmvf,""" thế giờ lấy anh nào mới được """,1.0,0.0,0.0,0.0
484,test_qmuhuiujid,""" hảo hảo vú """,1.0,0.0,0.0,0.0
485,test_bxonqvcuxg,""" sh nặng vl giỏi """,0.0,1.0,0.0,1.0
486,test_vtfamdfdxt,""" nồi ngon máy bốc còn bốc đc """,1.0,0.0,0.0,0.0
487,test_fstxagksza,""" thôi em cứ lấy chồng giàu sh bốc đầu thì anh chịu_thua """,1.0,0.0,0.0,0.0
488,test_uhkyuktrtk,""" vl căng thật đấy không đùa """,0.0,1.0,0.0,1.0
489,test_vecvbupcax,""" vấn_đề kĩ_năng """,1.0,0.0,0.0,0.0
490,test_tcbqnbhlny,""" sh là cái éo gì mày bốc đc vespa sprint zin thì tao nể """,1.0,0.0,0.0,0.0
491,test_lxdkwbgfop,""" đại_bàng tung cánh """,1.0,0.0,0.0,0.0
492,test_tjcxuwxmnp,""" mua xe đi t với m nhấc """,1.0,0.0,0.0,0.0
493,test_xaqkkvsetp,""" xịn lun ấy trứ đùa """,1.0,0.0,0.0,0.0
494,test_cptrmnsalm,""" mai bốc thử """,1.0,0.0,0.0,0.0
495,test_wnbdmgidyk,""" các chú ko chơi sao hiểu được """,1.0,0.0,0.0,0.0
496,test_eergkhbcze,""" nói lắm vlchốt lại thu xe """,0.0,1.0,0.0,1.0
497,test_snwmbqgjhp,""" một phút bốc đầu cả đời bốc cứt """,1.0,0.0,0.0,0.0
498,test_xzbptochhm,""" oách xà_lách vô_cùng """,1.0,0.0,0.0,0.0
499,test_vdqxctwlxk,""" ai có tâm giải_thích zụ này vs """,1.0,0.0,0.0,0.0
500,test_qlhkrvhelz,""" chú có mạng còn cháu sắp mất_mạng r """,1.0,0.0,0.0,0.0
501,test_snlyosptku,""" mày thích kiểu nào tao cũng chơi với mà """,1.0,0.0,0.0,0.0
502,test_timbrpiicc,""" vì dân phục_vụ nhất ông cháu rồi nhé """,1.0,0.0,0.0,0.0
503,test_sjzkdtxrcy,""" phải cho bọn này ăn giã cho bớt ngông_nghênh ra đường đem theo vũ_khí tưởng thế_là hay """,1.0,0.0,0.0,0.0
504,test_immvmopmgd,""" học giỏi nhưng mà tình_trường vẫn ngu lắm vẫn dại_gái lắm """,0.0,1.0,0.0,1.0
505,test_bmilzzukcg,""" đã chia_sẻ lên mxh thì phải chịu đc ý_kiến trái chiều chấp_nhận chịu thôi nhưng cho xin in của anh lốp trưởng kia được khum """,1.0,0.0,0.0,0.0
506,test_fesickjplc,""" bình_thường các bạn bị gọi là lốp dự_phòng xong cũng hay đăng bài giống như ày """,1.0,0.0,0.0,0.0
507,test_cmxsuvszuv,""" anh ấy đã thực_sự nghĩ về ngôi nhà và những đứa trẻ """,1.0,0.0,0.0,0.0
